ResourceID,NPRN
500814,500814
500815,500815
500816,500816
500817,500817
500818,500818
500819,500819
500820,500820
500821,500821
500822,500822
500823,500823
500824,500824
500825,500825
500826,500826
500827,500827
500828,500828
500829,500829
500830,500830
500831,500831
500832,500832
500833,500833
500834,500834
500835,500835
500836,500836
500837,500837
500838,500838
500839,500839
500840,500840
500841,500841
500842,500842
500843,500843
500844,500844
500845,500845
500846,500846
500847,500847
500848,500848
500849,500849
500850,500850
500851,500851
500852,500852
500853,500853
500854,500854
500855,500855
500856,500856
500857,500857
500858,500858
500859,500859
500860,500860
500861,500861
500862,500862
500863,500863
500864,500864
500865,500865
500866,500866
500867,500867
500868,500868
500869,500869
500870,500870
500871,500871
500872,500872
500873,500873
500874,500874
500875,500875
500876,500876
500877,500877
500878,500878
500879,500879
500880,500880
500881,500881
500882,500882
500883,500883
500884,500884
500885,500885
500886,500886
500887,500887
500888,500888
500889,500889
500890,500890
500891,500891
500892,500892
500893,500893
500894,500894
500895,500895
500896,500896
500897,500897
500898,500898
500899,500899
500900,500900
500901,500901
500902,500902
500903,500903
500904,500904
500905,500905
500906,500906
500907,500907
500908,500908
500909,500909
500910,500910
500911,500911
500912,500912
500913,500913
500914,500914
500915,500915
500916,500916
500917,500917
500918,500918
500919,500919
500920,500920
500921,500921
500922,500922
500923,500923
500924,500924
500925,500925
500926,500926
500927,500927
500928,500928
500929,500929
500930,500930
500931,500931
500932,500932
500933,500933
500934,500934
500935,500935
500936,500936
500937,500937
500938,500938
500939,500939
500940,500940
500941,500941
500942,500942
500943,500943
500944,500944
500945,500945
500946,500946
500947,500947
500948,500948
500949,500949
500950,500950
500951,500951
500952,500952
500953,500953
500954,500954
500955,500955
500956,500956
500957,500957
500958,500958
500959,500959
500960,500960
500961,500961
500962,500962
500963,500963
500964,500964
500965,500965
500966,500966
500967,500967
500968,500968
500969,500969
500970,500970
500971,500971
500972,500972
500973,500973
500974,500974
500975,500975
500976,500976
500977,500977
500978,500978
500979,500979
500980,500980
500981,500981
500982,500982
500983,500983
500984,500984
500985,500985
500986,500986
500987,500987
500988,500988
500989,500989
500990,500990
500991,500991
500992,500992
500993,500993
500994,500994
500995,500995
500996,500996
500997,500997
500998,500998
500999,500999
501000,501000
501001,501001
501002,501002
501003,501003
501004,501004
501005,501005
501006,501006
501007,501007
501008,501008
501009,501009
501010,501010
501011,501011
501012,501012
501013,501013
501014,501014
501015,501015
501016,501016
501017,501017
501018,501018
501019,501019
501020,501020
501021,501021
501022,501022
501023,501023
501024,501024
501025,501025
501026,501026
501027,501027
501028,501028
501029,501029
501030,501030
501031,501031
501032,501032
501033,501033
501034,501034
501035,501035
501036,501036
501037,501037
501038,501038
501039,501039
501040,501040
501041,501041
501042,501042
501043,501043
501044,501044
501045,501045
501046,501046
501047,501047
501048,501048
501049,501049
501050,501050
501051,501051
501052,501052
501053,501053
501054,501054
501055,501055
501056,501056
501057,501057
501058,501058
501059,501059
501060,501060
501061,501061
501062,501062
501063,501063
501064,501064
501065,501065
501066,501066
501067,501067
501068,501068
501069,501069
501070,501070
501071,501071
501072,501072
501073,501073
501074,501074
501075,501075
501076,501076
501077,501077
501078,501078
501079,501079
501080,501080
501081,501081
501082,501082
501083,501083
501084,501084
501085,501085
501086,501086
501087,501087
501088,501088
501089,501089
501090,501090
501091,501091
501092,501092
501093,501093
501095,501095
501096,501096
501097,501097
501098,501098
501099,501099
501100,501100
501101,501101
501102,501102
501103,501103
501104,501104
501105,501105
501106,501106
501107,501107
501108,501108
501109,501109
501110,501110
501111,501111
501112,501112
501113,501113
501114,501114
501115,501115
501116,501116
501117,501117
501118,501118
501119,501119
501120,501120
501121,501121
501122,501122
501123,501123
501124,501124
501125,501125
501126,501126
501127,501127
501128,501128
501129,501129
501130,501130
501131,501131
501132,501132
501133,501133
501134,501134
501135,501135
501136,501136
501137,501137
501138,501138
501139,501139
501140,501140
501141,501141
501142,501142
501143,501143
501144,501144
501145,501145
501146,501146
501147,501147
501148,501148
501149,501149
501150,501150
501151,501151
501152,501152
501153,501153
501154,501154
501155,501155
501156,501156
501157,501157
501158,501158
501159,501159
501160,501160
501161,501161
501162,501162
501163,501163
501164,501164
501165,501165
501166,501166
501167,501167
501168,501168
501169,501169
501170,501170
501171,501171
501172,501172
501173,501173
501174,501174
501175,501175
501176,501176
501177,501177
501178,501178
501179,501179
501180,501180
501181,501181
501182,501182
501183,501183
501184,501184
501185,501185
501186,501186
501187,501187
501188,501188
501189,501189
501190,501190
501191,501191
501192,501192
501193,501193
501194,501194
501195,501195
501196,501196
501197,501197
501198,501198
501199,501199
501200,501200
501201,501201
501202,501202
501203,501203
501204,501204
501205,501205
501206,501206
501207,501207
501208,501208
501209,501209
501210,501210
501211,501211
501212,501212
501213,501213
501214,501214
501215,501215
501216,501216
501217,501217
501218,501218
501219,501219
501220,501220
501221,501221
501222,501222
501223,501223
501224,501224
501225,501225
501226,501226
501227,501227
501228,501228
501229,501229
501230,501230
501231,501231
501232,501232
501233,501233
501234,501234
501235,501235
501236,501236
501237,501237
501238,501238
501239,501239
501240,501240
501241,501241
501242,501242
501243,501243
501244,501244
501245,501245
501246,501246
501247,501247
501248,501248
501249,501249
501250,501250
501251,501251
501252,501252
501253,501253
501254,501254
501255,501255
501256,501256
501257,501257
501258,501258
501259,501259
501260,501260
501261,501261
501262,501262
501263,501263
501264,501264
501265,501265
501266,501266
501267,501267
501268,501268
501269,501269
501270,501270
501271,501271
501272,501272
501273,501273
501274,501274
501275,501275
501276,501276
501277,501277
501278,501278
501279,501279
501280,501280
501281,501281
501282,501282
501283,501283
501284,501284
501285,501285
501286,501286
501287,501287
501288,501288
501289,501289
501290,501290
501291,501291
501292,501292
501293,501293
501294,501294
501295,501295
501296,501296
501297,501297
501298,501298
501299,501299
501300,501300
501301,501301
501302,501302
501303,501303
501304,501304
501305,501305
501306,501306
501307,501307
501308,501308
501309,501309
501310,501310
501311,501311
501312,501312
501313,501313
501314,501314
501315,501315
501316,501316
501317,501317
501318,501318
501319,501319
501320,501320
501321,501321
501322,501322
501323,501323
501324,501324
501325,501325
501326,501326
501327,501327
501328,501328
501329,501329
501330,501330
501331,501331
501332,501332
501333,501333
501334,501334
501335,501335
501336,501336
501337,501337
501338,501338
501339,501339
501340,501340
501341,501341
501342,501342
501343,501343
501344,501344
501345,501345
501346,501346
501347,501347
501348,501348
501349,501349
501350,501350
501351,501351
501352,501352
501353,501353
501354,501354
501355,501355
501356,501356
501357,501357
501358,501358
501359,501359
501360,501360
501361,501361
501362,501362
501363,501363
501364,501364
501365,501365
501366,501366
501367,501367
501368,501368
501369,501369
501370,501370
501371,501371
501372,501372
501373,501373
501374,501374
501375,501375
501376,501376
501377,501377
501378,501378
501379,501379
501380,501380
501381,501381
501382,501382
501383,501383
501384,501384
501385,501385
501386,501386
501387,501387
501388,501388
501389,501389
501390,501390
501391,501391
501392,501392
501393,501393
501394,501394
501395,501395
501396,501396
501397,501397
501398,501398
501399,501399
501400,501400
501401,501401
501402,501402
501403,501403
501404,501404
501405,501405
501406,501406
501407,501407
501408,501408
501409,501409
501410,501410
501411,501411
501412,501412
501413,501413
501414,501414
501415,501415
501416,501416
501417,501417
501418,501418
501419,501419
501420,501420
501421,501421
501422,501422
501423,501423
501424,501424
501425,501425
501426,501426
501427,501427
501428,501428
501429,501429
501430,501430
501431,501431
501432,501432
501433,501433
501434,501434
501435,501435
501436,501436
501437,501437
501438,501438
501439,501439
501440,501440
501441,501441
501442,501442
501443,501443
501444,501444
501445,501445
501446,501446
501447,501447
501448,501448
501449,501449
501450,501450
501451,501451
501452,501452
501453,501453
501454,501454
501455,501455
501456,501456
501457,501457
501458,501458
501459,501459
501460,501460
501461,501461
501462,501462
501463,501463
501464,501464
501465,501465
501466,501466
501467,501467
501468,501468
501469,501469
501470,501470
501471,501471
501472,501472
501473,501473
501474,501474
501475,501475
501476,501476
501477,501477
501478,501478
501479,501479
501480,501480
501481,501481
501482,501482
501483,501483
501484,501484
501485,501485
501486,501486
501487,501487
501488,501488
501489,501489
501490,501490
501491,501491
501492,501492
501493,501493
501494,501494
501495,501495
501496,501496
501497,501497
501498,501498
501499,501499
501500,501500
501501,501501
501502,501502
501503,501503
501504,501504
501505,501505
501506,501506
501507,501507
501508,501508
501509,501509
501510,501510
501511,501511
501512,501512
501513,501513
501514,501514
501515,501515
501516,501516
501517,501517
501518,501518
501519,501519
501520,501520
501521,501521
501522,501522
501523,501523
501524,501524
501525,501525
501526,501526
501527,501527
501528,501528
501529,501529
501530,501530
501531,501531
501532,501532
501533,501533
501534,501534
501535,501535
501536,501536
501537,501537
501538,501538
501539,501539
501540,501540
501541,501541
501542,501542
501543,501543
501544,501544
501545,501545
501546,501546
501547,501547
501548,501548
501549,501549
501550,501550
501551,501551
501552,501552
501553,501553
501554,501554
501555,501555
501556,501556
501557,501557
501558,501558
501559,501559
501560,501560
501561,501561
501562,501562
501563,501563
501564,501564
501565,501565
501566,501566
501567,501567
501568,501568
501569,501569
501571,501571
501572,501572
501573,501573
501574,501574
501575,501575
501576,501576
501577,501577
501578,501578
501579,501579
501580,501580
501581,501581
501582,501582
501583,501583
501584,501584
501585,501585
501586,501586
501587,501587
501588,501588
501589,501589
501590,501590
501591,501591
501592,501592
501593,501593
501594,501594
501595,501595
501596,501596
501597,501597
501598,501598
501599,501599
501600,501600
501601,501601
501602,501602
501603,501603
501604,501604
501605,501605
501606,501606
501607,501607
501608,501608
501609,501609
501610,501610
501611,501611
501612,501612
501613,501613
501614,501614
501615,501615
501616,501616
501617,501617
501618,501618
501619,501619
501620,501620
501621,501621
501622,501622
501623,501623
501624,501624
501625,501625
501626,501626
501627,501627
501628,501628
501629,501629
501630,501630
501631,501631
501632,501632
501633,501633
501634,501634
501635,501635
501636,501636
501637,501637
501638,501638
501639,501639
501640,501640
501641,501641
501642,501642
501643,501643
501644,501644
501645,501645
501646,501646
501647,501647
501648,501648
501649,501649
501650,501650
501651,501651
501652,501652
501653,501653
501654,501654
501655,501655
501656,501656
501657,501657
501658,501658
501659,501659
501660,501660
501661,501661
501662,501662
501663,501663
501664,501664
501665,501665
501666,501666
501667,501667
501668,501668
501669,501669
501670,501670
501671,501671
501672,501672
501673,501673
501674,501674
501675,501675
501676,501676
501677,501677
501678,501678
501679,501679
501680,501680
501681,501681
501682,501682
501683,501683
501684,501684
501685,501685
501686,501686
501687,501687
501688,501688
501689,501689
501690,501690
501691,501691
501692,501692
501693,501693
501694,501694
501695,501695
501696,501696
501697,501697
501698,501698
501699,501699
501700,501700
501701,501701
501702,501702
501703,501703
501704,501704
501705,501705
501706,501706
501707,501707
501708,501708
501709,501709
501710,501710
501711,501711
501712,501712
501713,501713
501714,501714
501715,501715
501716,501716
501717,501717
501718,501718
501719,501719
501720,501720
501721,501721
501722,501722
501723,501723
501724,501724
501725,501725
501726,501726
501727,501727
501728,501728
501729,501729
501730,501730
501731,501731
501732,501732
501733,501733
501734,501734
501735,501735
501736,501736
501737,501737
501738,501738
501739,501739
501740,501740
501741,501741
501742,501742
501743,501743
501744,501744
501745,501745
501746,501746
501747,501747
501748,501748
501749,501749
501750,501750
501751,501751
501752,501752
501753,501753
501754,501754
501755,501755
501756,501756
501757,501757
501758,501758
501759,501759
501760,501760
501761,501761
501762,501762
501763,501763
501764,501764
501765,501765
501766,501766
501767,501767
501768,501768
501769,501769
501770,501770
501771,501771
501772,501772
501773,501773
501774,501774
501775,501775
501776,501776
501777,501777
501778,501778
501779,501779
501780,501780
501781,501781
501782,501782
501783,501783
501784,501784
501785,501785
501786,501786
501787,501787
501788,501788
501789,501789
501790,501790
501791,501791
501792,501792
501793,501793
501794,501794
501795,501795
501796,501796
501797,501797
501798,501798
501799,501799
501800,501800
501801,501801
501802,501802
501803,501803
501804,501804
501805,501805
501806,501806
501807,501807
501808,501808
501809,501809
501810,501810
501811,501811
501812,501812
501813,501813
501814,501814
501815,501815
501816,501816
501817,501817
501818,501818
501819,501819
501820,501820
501821,501821
501822,501822
501823,501823
501824,501824
501825,501825
501826,501826
501827,501827
501828,501828
501829,501829
501830,501830
501831,501831
501832,501832
501833,501833
501834,501834
501835,501835
501836,501836
501837,501837
501838,501838
501839,501839
501840,501840
501841,501841
501842,501842
501843,501843
501844,501844
501845,501845
501846,501846
501847,501847
501848,501848
501849,501849
501850,501850
501851,501851
501852,501852
501853,501853
501854,501854
501855,501855
501856,501856
501857,501857
501858,501858
501859,501859
501860,501860
501861,501861
501862,501862
501863,501863
501864,501864
501865,501865
501866,501866
501867,501867
501868,501868
501869,501869
501870,501870
501871,501871
501872,501872
501873,501873
501874,501874
501875,501875
501876,501876
501877,501877
501878,501878
501879,501879
501880,501880
501881,501881
501882,501882
501883,501883
501884,501884
501885,501885
501886,501886
501887,501887
501888,501888
501889,501889
501890,501890
501891,501891
501892,501892
501893,501893
501894,501894
501895,501895
501896,501896
501897,501897
501898,501898
501899,501899
501900,501900
501901,501901
501902,501902
501903,501903
501904,501904
501905,501905
501906,501906
501907,501907
501908,501908
501909,501909
501910,501910
501911,501911
501912,501912
501913,501913
501914,501914
501915,501915
501916,501916
501917,501917
501918,501918
501919,501919
501920,501920
501921,501921
501922,501922
501923,501923
501924,501924
501925,501925
501926,501926
501927,501927
501928,501928
501929,501929
501930,501930
501931,501931
501932,501932
501933,501933
501934,501934
501935,501935
501936,501936
501937,501937
501938,501938
501939,501939
501940,501940
501941,501941
501942,501942
501943,501943
501944,501944
501945,501945
501946,501946
501947,501947
501948,501948
501949,501949
501950,501950
501951,501951
501952,501952
501953,501953
501954,501954
501955,501955
501956,501956
501957,501957
501958,501958
501959,501959
501960,501960
501961,501961
501962,501962
501963,501963
501964,501964
501965,501965
501966,501966
501967,501967
501968,501968
501969,501969
501970,501970
501971,501971
501972,501972
501973,501973
501974,501974
501975,501975
501976,501976
501977,501977
501978,501978
501979,501979
501980,501980
501981,501981
501982,501982
501983,501983
501984,501984
501985,501985
501986,501986
501987,501987
501988,501988
501989,501989
501990,501990
501991,501991
501992,501992
501993,501993
501994,501994
501995,501995
501996,501996
501997,501997
501998,501998
501999,501999
502000,502000
502001,502001
502002,502002
502003,502003
502004,502004
502005,502005
502006,502006
502007,502007
502008,502008
502009,502009
502010,502010
502011,502011
502012,502012
502013,502013
502014,502014
502015,502015
502016,502016
502017,502017
502018,502018
502019,502019
502020,502020
502021,502021
502022,502022
502023,502023
502024,502024
502025,502025
502026,502026
502027,502027
502028,502028
502029,502029
502030,502030
502031,502031
502032,502032
502033,502033
502034,502034
502035,502035
502036,502036
502037,502037
502038,502038
502039,502039
502040,502040
502041,502041
502042,502042
502043,502043
502044,502044
502045,502045
502046,502046
502047,502047
502048,502048
502049,502049
502050,502050
502051,502051
502052,502052
502053,502053
502054,502054
502055,502055
502056,502056
502057,502057
502058,502058
502059,502059
502060,502060
502061,502061
502062,502062
502063,502063
502064,502064
502065,502065
502066,502066
502067,502067
502068,502068
502069,502069
502070,502070
502071,502071
502072,502072
502073,502073
502074,502074
502075,502075
502076,502076
502077,502077
502078,502078
502079,502079
502080,502080
502081,502081
502082,502082
502083,502083
502084,502084
502085,502085
502086,502086
502087,502087
502088,502088
502089,502089
502090,502090
502091,502091
502092,502092
502093,502093
502094,502094
502095,502095
502096,502096
502097,502097
502098,502098
502099,502099
502100,502100
502101,502101
502102,502102
502103,502103
502104,502104
502105,502105
502106,502106
502107,502107
502108,502108
502109,502109
502110,502110
502111,502111
502112,502112
502113,502113
502114,502114
502115,502115
502116,502116
502117,502117
502118,502118
502119,502119
502120,502120
502121,502121
502122,502122
502123,502123
502124,502124
502125,502125
502126,502126
502127,502127
502128,502128
502129,502129
502130,502130
502131,502131
502132,502132
502133,502133
502134,502134
502135,502135
502136,502136
502137,502137
502138,502138
502139,502139
502140,502140
502141,502141
502142,502142
502143,502143
502144,502144
502145,502145
502146,502146
502147,502147
502148,502148
502149,502149
502150,502150
502151,502151
502152,502152
502153,502153
502154,502154
502155,502155
502156,502156
502157,502157
502158,502158
502159,502159
502160,502160
502161,502161
502162,502162
502163,502163
502164,502164
502165,502165
502166,502166
502167,502167
502168,502168
502169,502169
502170,502170
502171,502171
502172,502172
502173,502173
502174,502174
502175,502175
502176,502176
502177,502177
502178,502178
502179,502179
502180,502180
502181,502181
502182,502182
502183,502183
502184,502184
502185,502185
502186,502186
502187,502187
502188,502188
502189,502189
502190,502190
502191,502191
502192,502192
502193,502193
502194,502194
502195,502195
502196,502196
502197,502197
502198,502198
502199,502199
502200,502200
502201,502201
502202,502202
502203,502203
502204,502204
502205,502205
502206,502206
502207,502207
502208,502208
502209,502209
502210,502210
502211,502211
502212,502212
502213,502213
502214,502214
502215,502215
502216,502216
502217,502217
502218,502218
502219,502219
502220,502220
502221,502221
502222,502222
502223,502223
502224,502224
502225,502225
502226,502226
502227,502227
502228,502228
502229,502229
502230,502230
502231,502231
502232,502232
502233,502233
502234,502234
502235,502235
502236,502236
502237,502237
502238,502238
502239,502239
502240,502240
502241,502241
502242,502242
502243,502243
502244,502244
502245,502245
502246,502246
502247,502247
502248,502248
502249,502249
502250,502250
502251,502251
502252,502252
502253,502253
502254,502254
502255,502255
502256,502256
502257,502257
502258,502258
502259,502259
502260,502260
502261,502261
502262,502262
502263,502263
502264,502264
502265,502265
502266,502266
502267,502267
502268,502268
502269,502269
502270,502270
502271,502271
502272,502272
502273,502273
502274,502274
502275,502275
502276,502276
502277,502277
502278,502278
502279,502279
502280,502280
502281,502281
502282,502282
502283,502283
502284,502284
502285,502285
502286,502286
502287,502287
502288,502288
502289,502289
502290,502290
502291,502291
502292,502292
502293,502293
502294,502294
502295,502295
502296,502296
502297,502297
502298,502298
502299,502299
502300,502300
502301,502301
502302,502302
502303,502303
502304,502304
502305,502305
502306,502306
502307,502307
502308,502308
502309,502309
502310,502310
502311,502311
502312,502312
502313,502313
502314,502314
502315,502315
502316,502316
502317,502317
502318,502318
502319,502319
502320,502320
502321,502321
502322,502322
502323,502323
502324,502324
502325,502325
502326,502326
502327,502327
502328,502328
502329,502329
502330,502330
502331,502331
502332,502332
502333,502333
502334,502334
502335,502335
502336,502336
502337,502337
502338,502338
502339,502339
502340,502340
502341,502341
502342,502342
502343,502343
502344,502344
502345,502345
502346,502346
502347,502347
502348,502348
502349,502349
502350,502350
502351,502351
502352,502352
502353,502353
502354,502354
502355,502355
502356,502356
502357,502357
502358,502358
502359,502359
502360,502360
502361,502361
502362,502362
502363,502363
502365,502365
502366,502366
502367,502367
502368,502368
502369,502369
502370,502370
502371,502371
502372,502372
502373,502373
502374,502374
502375,502375
502376,502376
502377,502377
502378,502378
502379,502379
502380,502380
502381,502381
502382,502382
502383,502383
502384,502384
502385,502385
502386,502386
502387,502387
502388,502388
502389,502389
502390,502390
502391,502391
502392,502392
502393,502393
502394,502394
502395,502395
502396,502396
502397,502397
502398,502398
502399,502399
502400,502400
502401,502401
502402,502402
502403,502403
502404,502404
502405,502405
502406,502406
502407,502407
502408,502408
502409,502409
502410,502410
502411,502411
502412,502412
502413,502413
502414,502414
502415,502415
502416,502416
502501,502501
502502,502502
502503,502503
502504,502504
502505,502505
502506,502506
502507,502507
502508,502508
502509,502509
502510,502510
502511,502511
502512,502512
502513,502513
502514,502514
502515,502515
502516,502516
502517,502517
502518,502518
502519,502519
502520,502520
502521,502521
502522,502522
502523,502523
502524,502524
502525,502525
502526,502526
502527,502527
502528,502528
502529,502529
502530,502530
502531,502531
502532,502532
502533,502533
502534,502534
502535,502535
502536,502536
502537,502537
502538,502538
502539,502539
502540,502540
502541,502541
502542,502542
502543,502543
502544,502544
502545,502545
502546,502546
502547,502547
502548,502548
502549,502549
502550,502550
502551,502551
502552,502552
502553,502553
502554,502554
502555,502555
502556,502556
502557,502557
502558,502558
502559,502559
502560,502560
502561,502561
502562,502562
502563,502563
502564,502564
502565,502565
502566,502566
502569,502569
502570,502570
502571,502571
502572,502572
502573,502573
502574,502574
502575,502575
502576,502576
502577,502577
502578,502578
502579,502579
502580,502580
502581,502581
502582,502582
502583,502583
502584,502584
502587,502587
502588,502588
502590,502590
502591,502591
502592,502592
502593,502593
502594,502594
502595,502595
502596,502596
502597,502597
502598,502598
502599,502599
502600,502600
502601,502601
502602,502602
502603,502603
502604,502604
502605,502605
502607,502607
502608,502608
502610,502610
502612,502612
502613,502613
502614,502614
502615,502615
502616,502616
502617,502617
502618,502618
502619,502619
502620,502620
502621,502621
502622,502622
502623,502623
502624,502624
502625,502625
502626,502626
502627,502627
502628,502628
502629,502629
502630,502630
502631,502631
502632,502632
502633,502633
502634,502634
502635,502635
502636,502636
502637,502637
502638,502638
502639,502639
502640,502640
502641,502641
502642,502642
502643,502643
502644,502644
502645,502645
502646,502646
502647,502647
502648,502648
502649,502649
502650,502650
502651,502651
502652,502652
502653,502653
502654,502654
502655,502655
502656,502656
502657,502657
502658,502658
502659,502659
502660,502660
502661,502661
502662,502662
502663,502663
502664,502664
502665,502665
502666,502666
502667,502667
502668,502668
502669,502669
502670,502670
502671,502671
502672,502672
502673,502673
502674,502674
502675,502675
502676,502676
502677,502677
502678,502678
502679,502679
502680,502680
502681,502681
502682,502682
502683,502683
502684,502684
502685,502685
502686,502686
502687,502687
502688,502688
502689,502689
502690,502690
502691,502691
502692,502692
502693,502693
502694,502694
502695,502695
502696,502696
502697,502697
502698,502698
502699,502699
502700,502700
502701,502701
502702,502702
502703,502703
502704,502704
502705,502705
502706,502706
502707,502707
502708,502708
502709,502709
502710,502710
502711,502711
502712,502712
502713,502713
502714,502714
502715,502715
502716,502716
502717,502717
502718,502718
502719,502719
502720,502720
502721,502721
502722,502722
502723,502723
502724,502724
502725,502725
502726,502726
502727,502727
502728,502728
503501,503501
503502,503502
503503,503503
503504,503504
503505,503505
503506,503506
503507,503507
503508,503508
503509,503509
503510,503510
503511,503511
503512,503512
503513,503513
503514,503514
503515,503515
503516,503516
503517,503517
503518,503518
503519,503519
503520,503520
503521,503521
503522,503522
503523,503523
503524,503524
503525,503525
503526,503526
503527,503527
503528,503528
503529,503529
503530,503530
503531,503531
503532,503532
503533,503533
503534,503534
503535,503535
503537,503537
503538,503538
503539,503539
503543,503543
503544,503544
503545,503545
503546,503546
503547,503547
503548,503548
503549,503549
503550,503550
503551,503551
503552,503552
503553,503553
503554,503554
503555,503555
503556,503556
503557,503557
503558,503558
503559,503559
503560,503560
503561,503561
503562,503562
503563,503563
503564,503564
503565,503565
503566,503566
503567,503567
503568,503568
503569,503569
503570,503570
503571,503571
503572,503572
503573,503573
503574,503574
503575,503575
503576,503576
503577,503577
503578,503578
503579,503579
503580,503580
503581,503581
503582,503582
503583,503583
503584,503584
503585,503585
503586,503586
503587,503587
503588,503588
503589,503589
503590,503590
503591,503591
503592,503592
503593,503593
503594,503594
503595,503595
503596,503596
503597,503597
503598,503598
503599,503599
503600,503600
503601,503601
503602,503602
503603,503603
503604,503604
503605,503605
503606,503606
503607,503607
503608,503608
503609,503609
503610,503610
503611,503611
503612,503612
503613,503613
503614,503614
503615,503615
504501,504501
504502,504502
504503,504503
504504,504504
504505,504505
504506,504506
504507,504507
504508,504508
504509,504509
504510,504510
504511,504511
504512,504512
504513,504513
504514,504514
504515,504515
504516,504516
504517,504517
504518,504518
504519,504519
504520,504520
504521,504521
504522,504522
504523,504523
504524,504524
504525,504525
504526,504526
504527,504527
504528,504528
504529,504529
504530,504530
504531,504531
504532,504532
504533,504533
504534,504534
504535,504535
504536,504536
504537,504537
504538,504538
504539,504539
504540,504540
504541,504541
504542,504542
504543,504543
504544,504544
504545,504545
504546,504546
504547,504547
504548,504548
504549,504549
504550,504550
504551,504551
504552,504552
504553,504553
504554,504554
504555,504555
504556,504556
504557,504557
504558,504558
504559,504559
504560,504560
504561,504561
504562,504562
504563,504563
504564,504564
504565,504565
504566,504566
504567,504567
504568,504568
504569,504569
504570,504570
504571,504571
504572,504572
504573,504573
504574,504574
504575,504575
504576,504576
504577,504577
504578,504578
504579,504579
504580,504580
504581,504581
504582,504582
504583,504583
504584,504584
504585,504585
504586,504586
504587,504587
504588,504588
504589,504589
504590,504590
504591,504591
504592,504592
504593,504593
504594,504594
504595,504595
504596,504596
504597,504597
504598,504598
504599,504599
504600,504600
504601,504601
504602,504602
504603,504603
504604,504604
504605,504605
504606,504606
504607,504607
504608,504608
504609,504609
505501,505501
505502,505502
505503,505503
505504,505504
505505,505505
505506,505506
505507,505507
505508,505508
505509,505509
505510,505510
505511,505511
505512,505512
505513,505513
505514,505514
505515,505515
505516,505516
505517,505517
505518,505518
505519,505519
505520,505520
505521,505521
505522,505522
505523,505523
505524,505524
505525,505525
505526,505526
505527,505527
505528,505528
505529,505529
505530,505530
505531,505531
505532,505532
505533,505533
505534,505534
505535,505535
505536,505536
505537,505537
505538,505538
505539,505539
505540,505540
505541,505541
505542,505542
505543,505543
505544,505544
505545,505545
505546,505546
505547,505547
505548,505548
505549,505549
505550,505550
505551,505551
505552,505552
505553,505553
505554,505554
505555,505555
505556,505556
505557,505557
505558,505558
505559,505559
505560,505560
505561,505561
505562,505562
505563,505563
505564,505564
505565,505565
505566,505566
505567,505567
505568,505568
505569,505569
505570,505570
505571,505571
505572,505572
505573,505573
505574,505574
505575,505575
505576,505576
505577,505577
505578,505578
505579,505579
505580,505580
505581,505581
505582,505582
505583,505583
505584,505584
505585,505585
505586,505586
505587,505587
505588,505588
505589,505589
505590,505590
505591,505591
505592,505592
505593,505593
505594,505594
505595,505595
505596,505596
505597,505597
505598,505598
505599,505599
505600,505600
505601,505601
505602,505602
505603,505603
505604,505604
505605,505605
505606,505606
505607,505607
505608,505608
505609,505609
505610,505610
505611,505611
505612,505612
505613,505613
505614,505614
505615,505615
505616,505616
505617,505617
505618,505618
505619,505619
505620,505620
505621,505621
505622,505622
505623,505623
505624,505624
505625,505625
505626,505626
505627,505627
505628,505628
505629,505629
505630,505630
505631,505631
505632,505632
505633,505633
505634,505634
505635,505635
505636,505636
505637,505637
505638,505638
505639,505639
505640,505640
505641,505641
505642,505642
505643,505643
505644,505644
505645,505645
505646,505646
505647,505647
505648,505648
505649,505649
505650,505650
505651,505651
505652,505652
505653,505653
505654,505654
505655,505655
505656,505656
505657,505657
505658,505658
505659,505659
505660,505660
505661,505661
505662,505662
505663,505663
505664,505664
505665,505665
505666,505666
505667,505667
505668,505668
505669,505669
505670,505670
505671,505671
505672,505672
505673,505673
505674,505674
505675,505675
505676,505676
505677,505677
505678,505678
505679,505679
505680,505680
505681,505681
505682,505682
505683,505683
505684,505684
505685,505685
505686,505686
505687,505687
505688,505688
505689,505689
505690,505690
505691,505691
505692,505692
505693,505693
505694,505694
505695,505695
505696,505696
505697,505697
505698,505698
505699,505699
505700,505700
505701,505701
505702,505702
505703,505703
505704,505704
505705,505705
505706,505706
505707,505707
505708,505708
505709,505709
505710,505710
505711,505711
505712,505712
505713,505713
505714,505714
505715,505715
505716,505716
505717,505717
505718,505718
505719,505719
505720,505720
505721,505721
505722,505722
505723,505723
505724,505724
505725,505725
505726,505726
505727,505727
505728,505728
505729,505729
505730,505730
505731,505731
505732,505732
505733,505733
505734,505734
505735,505735
505736,505736
505737,505737
505738,505738
505739,505739
505740,505740
505741,505741
505742,505742
505743,505743
505744,505744
505745,505745
505746,505746
505747,505747
505748,505748
505749,505749
505750,505750
505751,505751
505752,505752
505753,505753
505754,505754
505755,505755
505756,505756
505757,505757
505758,505758
505759,505759
505760,505760
505761,505761
505762,505762
505763,505763
505764,505764
505765,505765
505766,505766
505767,505767
505768,505768
505769,505769
505770,505770
505771,505771
505772,505772
505773,505773
505774,505774
505775,505775
505776,505776
505777,505777
505778,505778
505779,505779
505780,505780
505781,505781
505782,505782
505783,505783
505784,505784
505785,505785
505786,505786
505787,505787
505788,505788
505789,505789
505790,505790
505791,505791
